-51.73339 20.95108
-56.22819 30.78692
8.20768 -75.37257
-52.24130 -40.82791
-27.87041 53.54603
-26.43523 -60.62815
-56.51832 -39.10245
7.35503 -56.32985
4.96563 -71.23264
-78.50116 15.25715
-52.77286 -22.15960
41.26226 65.14612
47.18952 -32.98571
-23.30849 62.04615
12.58376 65.54173
28.48011 -68.07415
24.97016 54.67227
-17.71843 42.71718
-4.27971 59.43658
41.82860 -7.50468
-12.01733 45.96920
53.51686 -49.48756
-40.74781 -37.73334
-48.33258 -47.88174
-65.23912 7.51873
36.55363 -40.35715
-12.09440 -48.10293
-1.49195 -0.22952
-35.35170 18.02145
79.78330 21.82210
52.63505 40.71892
-13.47582 -51.32809
24.12847 40.94505
-60.57172 -34.07954
-107.20954 -15.27958
51.44097 10.44933
38.14044 50.79662
-47.81733 -25.37609
17.44915 63.97259
57.58525 -17.58964
-98.93899 -102.49778
9.34457 -47.38943
-45.90593 20.74443
51.52927 -38.52458
38.82946 11.08722
-20.56212 -38.67693
10.58313 44.36303
35.11872 35.95166
40.57922 41.87505
-23.61709 37.64000
30.28408 -28.62728
-38.58935 18.97191
56.57019 19.97470
12.58888 -37.84019
37.81519 3.05053
-18.82180 -42.77462
-35.34659 4.21660
36.01837 5.74130
58.10049 -3.25544
-1.55610 52.94461
11.07441 -46.84046
-11.42717 -58.13794
9.31967 -40.42533
44.79247 -5.98950
23.51344 -53.11564
-46.83758 -12.66765
-34.38113 5.94091
39.59878 9.65496
-14.84279 -44.99661
-28.69833 13.40930
10.45016 -50.74651
-37.84036 -10.40850
-40.56818 -17.22424
19.36784 45.90183
-39.36598 8.57871
-34.22166 29.15783
5.22039 35.51116
33.62657 -41.97782
25.25380 18.06003
17.18703 36.11405
32.25864 -25.77377
2.42954 34.17513
46.96207 -26.31673
-16.65665 -37.52195
-34.82784 -2.29165
-30.20461 0.04313
-3.61542 28.02823
18.22408 -16.60921
34.51448 -2.97095
29.23332 -1.70301
-13.29492 -31.92201
15.81774 -24.57064
17.38568 37.62714
30.12571 30.01148
19.62627 -18.59581
28.31380 7.73882
33.56732 -2.72598
-32.61307 21.41915
17.30394 -25.22440
36.64973 19.13600
23.50984 -20.04335
6.09100 -33.65635
32.30145 2.14760
57.23710 20.70008
-26.35392 13.72957
-31.99730 -7.24123
-8.31567 26.87474
17.20000 26.91077
-33.80237 -10.47830
34.95194 11.16967
8.07387 32.90006
25.21947 -20.89454
26.27360 -21.82723
-19.87840 -22.55994
21.78187 19.13411
18.05471 25.34955
-15.88193 -24.67605
-28.12573 -6.33337
8.43467 24.58848
33.04498 -10.33793
-27.51403 -12.44648
-22.68792 23.00351
-22.10884 -20.25855
-23.89774 7.71687
23.99922 12.31359
20.15783 -21.61810
-23.87676 -4.81556
-23.04077 7.08459
-21.49335 2.95424
22.90140 -12.02608
47.48050 -54.94818
-11.68505 19.96443
0.93105 47.19359
13.46289 -24.43201
35.95908 11.75552
6.90703 22.36057
-14.75865 -55.35312
24.94980 -10.41376
8.72272 -24.07819
20.46559 15.17867
-32.35109 16.18987
20.59832 20.77416
-20.05079 -14.63357
16.53420 25.66837
-10.54370 24.44866
28.05992 -0.55587
-28.70951 1.57746
-23.45450 8.51093
-10.15198 27.20850
-8.45832 15.37482
35.08871 -3.50822
19.87562 -17.25169
-14.89906 -20.89979
15.34104 -31.42626
19.36331 20.21351
-29.05303 11.14269
-22.29885 15.89494
15.06064 35.15304
10.76437 -39.30450
-15.81558 22.72532
11.94484 26.82739
-21.24732 -27.14034
-19.08292 22.40187
-25.48179 -14.69192
29.68109 2.87698
24.22292 -13.55549
28.61808 3.91021
3.38949 26.78312
-17.23562 -22.81999
17.32125 22.72496
-22.69529 -17.86543
-7.07543 -37.13950
28.46655 -23.71063
-20.62562 -25.45590
-28.30935 16.62173
-28.01433 -24.04099
-32.89265 -5.49845
10.35853 27.94051
-20.19585 -8.51580
-18.41881 12.95312
12.63751 17.26315
3.55957 -20.58103
23.78826 4.45753
-19.96435 -5.36231
15.40060 -18.53268
-16.36241 -10.62835
13.46700 10.50069
-13.40770 -11.77795
-8.71298 17.55974
-7.11300 18.90285
-13.94148 -0.56907
3.59144 20.41780
-17.84129 -5.50224
1.83304 24.16119
-19.64742 -0.03009
12.41840 11.10259
-10.87993 16.01650
1.94445 -14.95393
0.26955 16.63657
-19.18813 5.10900
-13.99658 5.13678
9.53296 -9.94847
13.59200 -3.57591
3.86104 11.07684
13.71503 0.18173
7.85085 -8.57116
11.97559 -4.53105
-10.40740 -7.57781
-10.60247 -2.37185
10.62619 3.13673
7.54286 9.81586
10.25410 -9.79298
-16.62426 -8.11458
-2.33315 -11.26193
-11.72831 2.54234
8.99565 12.17682
-8.49960 -6.51882
-9.19382 -8.54906
-0.10386 -12.88943
-17.03977 -11.61337
-7.81244 -10.42329
6.97281 -13.37596
11.03092 7.40824
-12.35185 -4.35221
-10.83367 3.03184
5.86087 8.94709
-6.57697 9.55675
-3.45129 -9.55650
5.54993 -7.83015
-9.61481 -9.61433
8.37951 7.38403
2.44623 -11.56451
-6.78274 9.71233
-6.87628 -7.69516
-9.10576 -2.53538
17.50261 -2.45200
-5.17506 -11.94482
8.95563 3.99618
-12.11333 -0.88946
-8.88636 -3.97381
-10.05371 1.20224
9.10886 -1.59110
9.48158 2.73817
3.85905 6.93474
-6.79620 -11.64862
9.46937 2.22096
8.26861 0.64442
6.60650 2.25380
8.63259 9.53113
7.85245 -1.44034
2.19999 6.30908
-5.70134 2.75024
-6.99063 -4.80791
